<s>	25.679998
start	1.273365
to	0.905899
start	1.351314
to	0.798276
start	1.239627
to	0.683118
start	1.055222
to	0.611892
start	0.848567
to	0.561001
start	0.636659
to	0.565675
start	0.595944
to	0.594198
start	0.549668
to	0.556398
start	0.525920
to	0.530973
start	0.591477
to	0.547962
start	0.661581
to	0.511126
start	0.579423
to	0.410042
start	0.544397
to	0.418791
start	0.512868
to	0.405489
start	0.456529
to	0.334607
start	0.415518
to	0.275695
start	0.389545
to	0.258279
restore	0.184356
data	0.105651
through	0.245712
a	0.390882
restoration	0.674501
solution	0.170926
on	0.171834
the	0.261320
bottom	0.139279
left	0.367073
to	0.226750
the	0.042715
bottom	0.024030
left	0.088905
.	0.029022
