<s>	47.131035
start	0.107012
to	0.034710
start	0.041208
to	0.016780
start	0.024083
to	0.013363
start	0.018969
to	0.012466
start	0.014650
to	0.010350
start	0.010491
to	0.009177
start	0.008723
to	0.009295
start	0.008454
to	0.010143
start	0.008013
to	0.010479
start	0.007668
to	0.011210
start	0.008232
to	0.012821
start	0.009441
to	0.014460
start	0.010920
to	0.015531
start	0.012237
to	0.017887
start	0.013743
to	0.021971
start	0.015869
to	0.024893
start	0.016819
to	0.024820
restore	0.076018
data	0.010788
through	0.013717
a	0.132934
restoration	0.035238
solution	0.271822
on	0.258780
the	0.575933
bottom	0.326132
left	0.027156
to	0.215646
the	0.171184
bottom	0.138785
left	0.006200
.	0.001738
