<s>	49.713902
start	0.013525
to	0.002246
start	0.010128
to	0.001873
start	0.008421
to	0.002085
start	0.007531
to	0.002079
start	0.006806
to	0.001943
start	0.006267
to	0.001987
start	0.006737
to	0.001924
start	0.006896
to	0.001762
start	0.006596
to	0.001631
start	0.006204
to	0.001559
start	0.006217
to	0.001550
start	0.007222
to	0.001637
start	0.008277
to	0.001684
start	0.007961
to	0.001661
start	0.007633
to	0.001658
start	0.008342
to	0.001665
start	0.008901
to	0.001590
restore	0.011707
data	0.000830
through	0.002683
a	0.001821
restoration	0.001449
solution	0.003228
on	0.003666
the	0.025349
bottom	0.014465
left	0.015434
to	0.009301
the	0.017694
bottom	0.010394
left	0.003182
.	0.000694
