<s>	25.404516
start	2.356485
to	1.626529
start	1.650117
to	0.966607
start	1.119475
to	0.815692
start	0.865708
to	0.714105
start	0.687001
to	0.579503
start	0.567141
to	0.506271
start	0.541099
to	0.496075
start	0.503005
to	0.478594
start	0.453877
to	0.462846
start	0.435474
to	0.427465
start	0.399856
to	0.366253
start	0.332030
to	0.313421
start	0.284055
to	0.273196
start	0.233910
to	0.225364
start	0.187744
to	0.178550
start	0.146542
to	0.130477
start	0.098770
to	0.077607
restore	0.265694
data	0.158401
through	0.197187
a	0.111446
restoration	0.246079
solution	0.208882
on	0.105525
the	0.268555
bottom	1.016890
left	1.357419
to	0.366674
the	0.161537
bottom	0.265218
left	0.281133
.	0.084009
