<s>	29.743145
start	0.587625
to	0.246659
start	0.580413
to	0.159135
start	0.560967
to	0.119231
start	0.565146
to	0.110754
start	0.588171
to	0.105129
start	0.565745
to	0.104109
start	0.552458
to	0.124589
start	0.593402
to	0.157105
start	0.654736
to	0.180899
start	0.643562
to	0.188970
start	0.668889
to	0.203903
start	0.799065
to	0.211081
start	0.732863
to	0.173264
start	0.599300
to	0.132893
start	0.552232
to	0.137405
start	0.549380
to	0.187960
start	0.421161
to	0.261377
restore	1.185566
data	0.174212
through	0.084588
a	0.093037
restoration	1.397136
solution	0.926392
on	0.349098
the	0.519319
bottom	1.219789
left	0.309101
to	0.251284
the	0.288649
bottom	0.319268
left	0.069547
.	0.050288
