<s>	8.537334
start	0.443325
to	0.998360
start	0.703606
to	1.028267
start	0.583212
to	1.028713
start	0.559661
to	1.012852
start	0.597229
to	1.013743
start	0.727750
to	1.018860
start	0.807894
to	1.012396
start	0.839328
to	1.010144
start	0.788717
to	1.010272
start	0.908275
to	1.004126
start	0.889302
to	1.004427
start	0.492663
to	1.015944
start	0.478091
to	1.025585
start	0.663751
to	1.018681
start	0.642672
to	1.010687
start	0.190389
to	1.014440
start	0.326547
to	1.126324
restore	0.711163
data	0.891857
through	1.044891
a	1.874768
restoration	0.107162
solution	0.908735
on	1.050339
the	1.008374
bottom	1.845889
left	0.034777
to	1.011184
the	0.986371
bottom	1.014812
left	0.974908
.	0.001206
