<s>	41.090004
start	0.109292
to	0.133519
start	0.053242
to	0.120548
start	0.051818
to	0.121138
start	0.038066
to	0.128010
start	0.037723
to	0.144119
start	0.057392
to	0.172295
start	0.062880
to	0.172383
start	0.055126
to	0.148577
start	0.051324
to	0.166985
start	0.080144
to	0.263847
start	0.074906
to	0.229996
start	0.033787
to	0.164486
start	0.030803
to	0.154771
start	0.042073
to	0.186065
start	0.038501
to	0.149333
start	0.021711
to	0.105123
start	0.035167
to	0.052341
restore	0.182829
data	0.094742
through	0.891248
a	0.931600
restoration	0.353668
solution	0.322052
on	1.304022
the	0.074158
bottom	0.112692
left	0.105661
to	0.904623
the	0.064998
bottom	0.047416
left	0.030028
.	0.002776
