<s>	45.293381
start	0.096128
to	0.095460
start	0.100449
to	0.089025
start	0.074958
to	0.072212
start	0.061812
to	0.069549
start	0.061676
to	0.074873
start	0.062922
to	0.076089
start	0.063133
to	0.072878
start	0.060835
to	0.074403
start	0.057802
to	0.075946
start	0.054861
to	0.078609
start	0.052037
to	0.075939
start	0.047289
to	0.062900
start	0.042771
to	0.054360
start	0.043095
to	0.049476
start	0.044411
to	0.040518
start	0.038269
to	0.028802
start	0.032597
to	0.021238
restore	0.092930
data	0.023642
through	0.062617
a	0.046090
restoration	0.014583
solution	0.077362
on	0.067020
the	0.073220
bottom	0.580154
left	0.968416
to	0.429612
the	0.059044
bottom	0.047946
left	0.041777
.	0.014883
