<s>	8.722626
start	1.869197
to	1.333897
start	1.328728
to	0.932777
start	1.264593
to	0.868350
start	1.272123
to	0.831173
start	1.179391
to	0.692747
start	1.105077
to	0.654922
start	1.141241
to	0.711086
start	1.206548
to	0.755026
start	1.195411
to	0.762684
start	1.127356
to	0.735133
start	1.143758
to	0.720908
start	1.199679
to	0.683025
start	1.120118
to	0.610736
start	1.062374
to	0.553106
start	1.059398
to	0.549594
start	1.071743
to	0.551253
start	1.104066
to	0.560839
restore	1.405114
data	0.543717
through	1.382341
a	0.678001
restoration	1.440784
solution	1.715148
on	0.318804
the	0.190849
bottom	0.111743
left	0.117797
to	0.195983
the	0.117759
bottom	0.054790
left	0.010634
.	0.035856
