<s>	7.264050
start	1.041136
to	1.185451
start	0.805149
to	1.044633
start	0.714707
to	1.076653
start	0.733856
to	1.164170
start	0.788439
to	1.186768
start	0.760530
to	1.157787
start	0.681418
to	1.193323
start	0.660536
to	1.269729
start	0.697467
to	1.306177
start	0.736259
to	1.320278
start	0.716274
to	1.310560
start	0.668526
to	1.303712
start	0.664531
to	1.270137
start	0.683135
to	1.229391
start	0.667640
to	1.139571
start	0.633566
to	1.155853
start	0.549985
to	1.260952
restore	0.855155
data	0.651074
through	1.484460
a	0.806629
restoration	0.733811
solution	0.566530
on	1.080247
the	0.728386
bottom	0.346130
left	0.550757
to	1.137759
the	0.456655
bottom	0.409272
left	0.115146
.	0.035638
