<s>	38.530460
start	0.329267
to	0.212407
start	0.288637
to	0.165841
start	0.230045
to	0.139498
start	0.192070
to	0.141375
start	0.166013
to	0.155009
start	0.145941
to	0.172885
start	0.142728
to	0.191998
start	0.146163
to	0.215425
start	0.134462
to	0.227122
start	0.127108
to	0.236559
start	0.139158
to	0.284340
start	0.153041
to	0.316654
start	0.157566
to	0.296937
start	0.174769
to	0.305741
start	0.208832
to	0.336397
start	0.252749
to	0.351545
start	0.306604
to	0.305127
restore	0.294956
data	0.081459
through	0.422224
a	0.555552
restoration	0.424807
solution	0.192610
on	0.318903
the	0.340634
bottom	0.485096
left	0.268362
to	0.105233
the	0.199841
bottom	0.380670
left	0.047259
.	0.001916
