<s>	39.869301
start	0.060865
to	0.374334
start	0.032672
to	0.362437
start	0.031232
to	0.463356
start	0.038955
to	0.486376
start	0.037916
to	0.483109
start	0.040517
to	0.486545
start	0.039988
to	0.468654
start	0.035443
to	0.414549
start	0.024247
to	0.424430
start	0.023386
to	0.586992
start	0.025450
to	0.687743
start	0.024405
to	0.598184
start	0.020050
to	0.481167
start	0.017041
to	0.587316
start	0.020021
to	0.627393
start	0.021081
to	0.427352
start	0.021990
to	0.138188
restore	0.023506
data	0.042364
through	0.059337
a	0.068625
restoration	0.107101
solution	0.009767
on	0.313576
the	0.205491
bottom	0.040269
left	0.113722
to	0.353468
the	0.135907
bottom	0.028863
left	0.003804
.	0.011513
