<s>	42.477665
start	0.112024
to	0.097476
start	0.119266
to	0.075160
start	0.096543
to	0.066788
start	0.073793
to	0.060611
start	0.058940
to	0.057509
start	0.056178
to	0.065956
start	0.061536
to	0.070845
start	0.058406
to	0.078896
start	0.057468
to	0.095616
start	0.061450
to	0.110524
start	0.065280
to	0.119744
start	0.066600
to	0.117988
start	0.059771
to	0.099520
start	0.047997
to	0.088467
start	0.041527
to	0.087291
start	0.040902
to	0.072095
start	0.036225
to	0.034496
restore	0.675293
data	0.063350
through	0.023698
a	0.064255
restoration	0.131032
solution	0.007426
on	0.009027
the	0.017088
bottom	1.835530
left	0.951896
to	0.031401
the	0.038427
bottom	1.107826
left	0.051563
.	0.001639
