<s>	21.987249
start	0.795413
to	1.179369
start	1.174679
to	1.155943
start	0.992810
to	1.017756
start	0.802923
to	0.918133
start	0.715240
to	0.868982
start	0.663711
to	0.866493
start	0.608314
to	0.870805
start	0.585664
to	0.890678
start	0.578914
to	0.954007
start	0.527689
to	0.934049
start	0.479816
to	0.902542
start	0.444710
to	0.908828
start	0.412469
to	0.824256
start	0.338038
to	0.704590
start	0.268589
to	0.639487
start	0.226535
to	0.557809
start	0.168017
to	0.371399
restore	0.177944
data	0.108098
through	0.587946
a	0.701769
restoration	0.183238
solution	0.203951
on	0.295784
the	0.281483
bottom	0.130542
left	0.184224
to	0.182689
the	0.314711
bottom	0.116393
left	0.108990
.	0.086328
