<s>	45.133003
start	0.363211
to	0.268586
start	0.312138
to	0.275478
start	0.269520
to	0.246976
start	0.228047
to	0.215926
start	0.202391
to	0.189339
start	0.163615
to	0.161583
start	0.133276
to	0.134690
start	0.114466
to	0.119245
start	0.097762
to	0.105277
start	0.086741
to	0.095290
start	0.079441
to	0.081922
start	0.066280
to	0.069432
start	0.054909
to	0.062365
start	0.049417
to	0.054981
start	0.042731
to	0.044303
start	0.033670
to	0.034715
start	0.027731
to	0.028017
restore	0.022523
data	0.008212
through	0.097761
a	0.119913
restoration	0.032998
solution	0.010832
on	0.004907
the	0.010524
bottom	0.017776
left	0.010510
to	0.003827
the	0.005613
bottom	0.006922
left	0.001001
.	0.000209
