<s>	16.397398
start	1.389171
to	1.071736
start	1.550293
to	1.163770
start	1.770203
to	1.168885
start	1.757168
to	1.050350
start	1.596162
to	0.937368
start	1.505754
to	0.889916
start	1.454998
to	0.792605
start	1.313409
to	0.672917
start	1.157649
to	0.586693
start	1.030166
to	0.515250
start	0.931072
to	0.430857
start	0.846193
to	0.374968
start	0.772864
to	0.339452
start	0.653769
to	0.289209
start	0.546576
to	0.235803
start	0.468285
to	0.202157
start	0.378849
to	0.161108
restore	0.416489
data	0.262826
through	0.166042
a	0.126241
restoration	0.275857
solution	0.211758
on	0.181585
the	0.186113
bottom	0.841028
left	0.413333
to	0.095485
the	0.106457
bottom	0.252820
left	0.053801
.	0.007141
