<s>	47.341305
start	0.100159
to	0.049182
start	0.124237
to	0.064514
start	0.132248
to	0.079328
start	0.137136
to	0.083970
start	0.132788
to	0.070520
start	0.104829
to	0.058549
start	0.080497
to	0.053117
start	0.073646
to	0.050671
start	0.062864
to	0.046101
start	0.054893
to	0.045001
start	0.058159
to	0.048263
start	0.060803
to	0.049597
start	0.057481
to	0.045689
start	0.051757
to	0.044092
start	0.045456
to	0.043461
start	0.039753
to	0.037369
start	0.032821
to	0.025362
restore	0.007514
data	0.004973
through	0.074077
a	0.040653
restoration	0.011543
solution	0.077817
on	0.088763
the	0.021161
bottom	0.018447
left	0.007114
to	0.043738
the	0.010482
bottom	0.006348
left	0.001725
.	0.000030
